event_id,user_id,session_id,timestamp,query_text,query_length,search_variant,result_count,latency_ms,top_result_similarity_score
SU00316_0_SESS_U00316_0_0_0,U00316,SESS_U00316_0_0,2026-06-01 14:55:00,speaker under 50 dollars,4,legacy,5,109.6,0.5903
SU00318_0_SESS_U00318_0_0_0,U00318,SESS_U00318_0_0,2026-06-01 17:12:00,somthing for a gift,4,ai_semantic,8,179.0,0.38440001010894775
SU00318_0_SESS_U00318_0_0_1,U00318,SESS_U00318_0_0,2026-06-01 09:26:00,bluetooth webcam,2,ai_semantic,8,149.8,0.7996000051498413
SU00320_0_SESS_U00320_0_0_0,U00320,SESS_U00320_0_0,2026-06-01 13:51:00,best camp stove for travel,5,ai_semantic,8,167.6,0.7491999864578247
SU00323_0_SESS_U00323_0_0_0,U00323,SESS_U00323_0_0,2026-06-01 10:03:00,best keychain for a gift,5,ai_semantic,8,149.1,0.7365000247955322
SU00323_0_SESS_U00323_0_0_1,U00323,SESS_U00323_0_0,2026-06-01 16:51:00,cheap tent,2,ai_semantic,8,154.8,0.711899995803833
SU00323_0_SESS_U00323_0_0_2,U00323,SESS_U00323_0_0,2026-06-01 13:50:00,winter boots hgih-top,3,ai_semantic,8,182.2,0.6266999840736389
SU00326_0_SESS_U00326_0_0_0,U00326,SESS_U00326_0_0,2026-06-01 08:10:00,cheap winter boots,3,ai_semantic,8,165.9,0.6984999775886536
SU00326_0_SESS_U00326_0_1_0,U00326,SESS_U00326_0_1,2026-06-01 15:20:00,gift box set rutsic,4,ai_semantic,8,180.6,0.7199000120162964
SU00326_0_SESS_U00326_0_1_1,U00326,SESS_U00326_0_1,2026-06-01 19:02:00,cheap keychain,2,ai_semantic,8,133.5,0.7838000059127808
SU00326_0_SESS_U00326_0_1_2,U00326,SESS_U00326_0_1,2026-06-01 20:21:00,somthing for the office,4,ai_semantic,8,154.2,0.2831999957561493
SU00328_0_SESS_U00328_0_0_0,U00328,SESS_U00328_0_0,2026-06-01 09:18:00,best air fryer for winter,5,ai_semantic,8,135.2,0.6987000107765198
SU00329_0_SESS_U00329_0_0_0,U00329,SESS_U00329_0_0,2026-06-01 09:12:00,handmade mug for a gift,5,ai_semantic,8,122.5,0.7563999891281128
SU00329_0_SESS_U00329_0_0_1,U00329,SESS_U00329_0_0,2026-06-01 07:22:00,weatherproof tent,2,ai_semantic,8,243.5,0.8130000233650208
SU00330_0_SESS_U00330_0_0_0,U00330,SESS_U00330_0_0,2026-06-01 09:46:00,knife set,2,ai_semantic,8,114.7,0.7229999899864197
SU00335_0_SESS_U00335_0_0_0,U00335,SESS_U00335_0_0,2026-06-01 20:41:00,hkiing boots under 50 dollars,5,legacy,8,83.9,0.5791
SU00335_0_SESS_U00335_0_1_0,U00335,SESS_U00335_0_1,2026-06-01 09:21:00,gift jacket,2,legacy,8,104.0,0.5504
SU00335_0_SESS_U00335_0_1_1,U00335,SESS_U00335_0_1,2026-06-01 10:20:00,cheap mixing bowl,3,legacy,5,99.5,0.5662
SU00336_0_SESS_U00336_0_0_0,U00336,SESS_U00336_0_0,2026-06-01 16:25:00,bluetooth speaker for rain,4,legacy,8,57.2,0.5126
SU00344_0_SESS_U00344_0_0_0,U00344,SESS_U00344_0_0,2026-06-01 07:06:00,earbuds bleutooth,2,ai_semantic,8,169.5,0.6593999862670898
SU00346_0_SESS_U00346_0_0_0,U00346,SESS_U00346_0_0,2026-06-01 20:25:00,rain caot,2,ai_semantic,8,200.7,0.40540000796318054
SU00346_0_SESS_U00346_0_1_0,U00346,SESS_U00346_0_1,2026-06-01 08:52:00,best power bank for winter,5,ai_semantic,8,155.9,0.6535000205039978
SU00349_0_SESS_U00349_0_0_0,U00349,SESS_U00349_0_0,2026-06-01 20:50:00,rechargeable webcam,2,legacy,8,66.3,0.5512
SU00350_0_SESS_U00350_0_0_0,U00350,SESS_U00350_0_0,2026-06-01 17:45:00,best thermal leggings for my mom,6,ai_semantic,8,142.4,0.7699999809265137
SU00350_0_SESS_U00350_0_0_1,U00350,SESS_U00350_0_0,2026-06-01 17:58:00,somthing for hiking,3,ai_semantic,8,229.3,0.5105999708175659
SU00352_0_SESS_U00352_0_0_0,U00352,SESS_U00352_0_0,2026-06-01 22:08:00,cheap jacket,2,legacy,6,81.8,0.4772
SU00352_0_SESS_U00352_0_0_1,U00352,SESS_U00352_0_0,2026-06-01 16:47:00,cheap photo frame,3,legacy,6,87.6,0.4501
SU00355_0_SESS_U00355_0_0_0,U00355,SESS_U00355_0_0,2026-06-01 21:35:00,rechargeable charging cable for winter,5,legacy,8,108.8,0.5411
SU00356_0_SESS_U00356_0_0_0,U00356,SESS_U00356_0_0,2026-06-01 14:41:00,cleats under 50 dollars,4,ai_semantic,8,183.1,0.6420999765396118
SU00356_0_SESS_U00356_0_0_1,U00356,SESS_U00356_0_0,2026-06-01 07:07:00,speaker under 50 dollasr,4,ai_semantic,8,221.7,0.48969998955726624
SU00361_0_SESS_U00361_0_0_0,U00361,SESS_U00361_0_0,2026-06-01 13:05:00,somthing for travel,3,ai_semantic,8,153.3,0.3716999888420105
SU00364_0_SESS_U00364_0_0_0,U00364,SESS_U00364_0_0,2026-06-01 19:52:00,sleeping bag waetehrproof,3,legacy,7,87.7,0.5289
SU00364_0_SESS_U00364_0_0_1,U00364,SESS_U00364_0_0,2026-06-01 18:10:00,lightweight hiking boots for camping,5,legacy,8,106.3,0.5873
SU00368_0_SESS_U00368_0_0_0,U00368,SESS_U00368_0_0,2026-06-01 13:54:00,gift rain coat,3,legacy,8,63.2,0.5661
SU00374_0_SESS_U00374_0_0_0,U00374,SESS_U00374_0_0,2026-06-01 21:36:00,cheap thermal leggings,3,legacy,7,124.5,0.5471
SU00374_0_SESS_U00374_0_0_1,U00374,SESS_U00374_0_0,2026-06-01 19:08:00,gift coffee maker,3,legacy,8,109.8,0.6
SU00375_0_SESS_U00375_0_0_0,U00375,SESS_U00375_0_0,2026-06-01 15:18:00,photo frame elegatn,3,legacy,6,111.0,0.5972
SU00375_0_SESS_U00375_0_0_1,U00375,SESS_U00375_0_0,2026-06-01 07:03:00,ceramic coffee maker,3,legacy,8,97.9,0.5902
SU00375_0_SESS_U00375_0_0_2,U00375,SESS_U00375_0_0,2026-06-01 11:46:00,camp stove heavy-dtuy,3,legacy,6,68.1,0.5919
SU00376_0_SESS_U00376_0_0_0,U00376,SESS_U00376_0_0,2026-06-01 15:09:00,cheap headphones,2,legacy,6,101.3,0.5806
SU00376_0_SESS_U00376_0_0_1,U00376,SESS_U00376_0_0,2026-06-01 07:26:00,best tent for travel,4,legacy,8,88.3,0.545
SU00377_0_SESS_U00377_0_0_0,U00377,SESS_U00377_0_0,2026-06-01 15:20:00,somthing for camping,3,ai_semantic,8,160.6,0.4957999885082245
SU00383_0_SESS_U00383_0_0_0,U00383,SESS_U00383_0_0,2026-06-01 12:19:00,sneakers cushionde,2,legacy,7,83.1,0.5901
SU00383_0_SESS_U00383_0_0_1,U00383,SESS_U00383_0_0,2026-06-01 19:49:00,moisture-wicking thermal leggings for my mom,6,legacy,8,96.9,0.5967
SU00388_0_SESS_U00388_0_0_0,U00388,SESS_U00388_0_0,2026-06-01 21:25:00,cushioned cleats for travel,4,ai_semantic,8,183.2,0.7954999804496765
SU00391_0_SESS_U00391_0_0_0,U00391,SESS_U00391_0_0,2026-06-01 08:09:00,webcam under 50 dollars,4,legacy,6,105.7,0.5994
SU00393_0_SESS_U00393_0_0_0,U00393,SESS_U00393_0_0,2026-06-01 19:33:00,camp stove under 50 dollars,5,legacy,6,68.7,0.5923
SU00393_0_SESS_U00393_0_1_0,U00393,SESS_U00393_0_1,2026-06-01 18:38:00,somthing for traevl,3,legacy,8,90.3,0.5953
SU00394_0_SESS_U00394_0_0_0,U00394,SESS_U00394_0_0,2026-06-01 20:53:00,webcam rehcargeable,2,legacy,6,127.2,0.5733
SU00394_0_SESS_U00394_0_0_1,U00394,SESS_U00394_0_0,2026-06-01 10:49:00,heavy-duty cooler for winter,4,legacy,8,78.7,0.5948
SU00394_0_SESS_U00394_0_0_2,U00394,SESS_U00394_0_0,2026-06-01 20:42:00,cheap smartwatch,2,legacy,5,54.5,0.5886
SU00395_0_SESS_U00395_0_0_0,U00395,SESS_U00395_0_0,2026-06-01 14:36:00,stele air fryer,3,ai_semantic,8,238.2,0.6482999920845032
SU00402_0_SESS_U00402_0_0_0,U00402,SESS_U00402_0_0,2026-06-01 14:32:00,best charging cable for my mom,6,ai_semantic,8,156.3,0.5755000114440918
SU00402_0_SESS_U00402_0_0_1,U00402,SESS_U00402_0_0,2026-06-01 19:39:00,ceramic mixing bowl for camping,5,ai_semantic,8,127.4,0.7103999853134155
SU00416_0_SESS_U00416_0_0_0,U00416,SESS_U00416_0_0,2026-06-01 18:01:00,best tent for the office,5,legacy,8,68.4,0.596
SU00416_0_SESS_U00416_0_1_0,U00416,SESS_U00416_0_1,2026-06-01 11:28:00,ultralight backpack,2,legacy,8,84.9,0.5478
SU00418_0_SESS_U00418_0_0_0,U00418,SESS_U00418_0_0,2026-06-01 17:21:00,poewr bank rechargebale,3,legacy,6,96.6,0.5283
SU00418_0_SESS_U00418_0_0_1,U00418,SESS_U00418_0_0,2026-06-01 13:18:00,best cookware set for the office,6,legacy,8,77.5,0.5903
SU00420_0_SESS_U00420_0_0_0,U00420,SESS_U00420_0_0,2026-06-01 15:27:00,cheap loafers,2,ai_semantic,8,105.4,0.7091000080108643
SU00420_0_SESS_U00420_0_1_0,U00420,SESS_U00420_0_1,2026-06-01 08:51:00,camp stove ultralihgt,3,ai_semantic,8,189.0,0.7831000089645386
SU00421_0_SESS_U00421_0_0_0,U00421,SESS_U00421_0_0,2026-06-01 21:12:00,rain coat under 50 dollars,5,legacy,6,106.4,0.5832
SU00421_0_SESS_U00421_0_0_1,U00421,SESS_U00421_0_0,2026-06-01 13:49:00,somthing for hiking,3,legacy,8,105.3,0.5393
SU00422_0_SESS_U00422_0_0_0,U00422,SESS_U00422_0_0,2026-06-01 07:53:00,air fryer,2,ai_semantic,8,144.5,0.7893000245094299
SU00422_0_SESS_U00422_0_1_0,U00422,SESS_U00422_0_1,2026-06-01 17:22:00,gift cookware set,3,ai_semantic,8,145.0,0.644599974155426
SU00425_0_SESS_U00425_0_0_0,U00425,SESS_U00425_0_0,2026-06-01 22:31:00,snekaers,1,legacy,0,78.0,
SU00426_0_SESS_U00426_0_0_0,U00426,SESS_U00426_0_0,2026-06-01 10:33:00,somthing for gym,3,legacy,8,56.0,0.5727
SU00426_0_SESS_U00426_0_1_0,U00426,SESS_U00426_0_1,2026-06-01 13:45:00,personalized photo frame for gym,5,legacy,8,103.5,0.5771
SU00427_0_SESS_U00427_0_0_0,U00427,SESS_U00427_0_0,2026-06-01 19:01:00,best cooler for winter,4,ai_semantic,8,172.2,0.6003999710083008
SU00432_0_SESS_U00432_0_0_0,U00432,SESS_U00432_0_0,2026-06-01 21:31:00,gift candle,2,ai_semantic,8,141.6,0.6509000062942505
SU00438_0_SESS_U00438_0_0_0,U00438,SESS_U00438_0_0,2026-06-01 10:06:00,best tent for the office,5,ai_semantic,8,191.7,0.6812999844551086
SU00438_0_SESS_U00438_0_0_1,U00438,SESS_U00438_0_0,2026-06-01 21:48:00,best hiking boots for my mom,6,ai_semantic,8,128.2,0.6434000134468079
SU00442_0_SESS_U00442_0_0_0,U00442,SESS_U00442_0_0,2026-06-01 09:44:00,somthing for a gitf,4,ai_semantic,8,208.2,0.2143000066280365
SU00443_0_SESS_U00443_0_0_0,U00443,SESS_U00443_0_0,2026-06-01 08:29:00,backpack,1,legacy,6,107.5,0.5284
SU00444_0_SESS_U00444_0_0_0,U00444,SESS_U00444_0_0,2026-06-01 22:48:00,soft sweater,2,ai_semantic,8,184.3,0.8410000205039978
SU00445_0_SESS_U00445_0_0_0,U00445,SESS_U00445_0_0,2026-06-01 17:06:00,cheap photo frame,3,ai_semantic,8,163.0,0.6934999823570251
SU00451_0_SESS_U00451_0_0_0,U00451,SESS_U00451_0_0,2026-06-01 09:45:00,mug,1,legacy,6,81.5,0.5589
SU00452_0_SESS_U00452_0_0_0,U00452,SESS_U00452_0_0,2026-06-01 20:07:00,somthing for rian,3,legacy,8,78.0,0.5675
SU00453_0_SESS_U00453_0_0_0,U00453,SESS_U00453_0_0,2026-06-01 10:05:00,smartwatch,1,ai_semantic,8,207.4,0.7368999719619751
SU00453_0_SESS_U00453_0_0_1,U00453,SESS_U00453_0_0,2026-06-01 21:26:00,jackte,1,ai_semantic,8,204.8,0.23340000212192535
SU00455_0_SESS_U00455_0_0_0,U00455,SESS_U00455_0_0,2026-06-01 11:54:00,bluetotoh earbuds,2,ai_semantic,8,176.6,0.72079998254776
SU00455_0_SESS_U00455_0_0_1,U00455,SESS_U00455_0_0,2026-06-01 21:16:00,cheap camp stove,3,ai_semantic,8,149.4,0.7470999956130981
SU00455_0_SESS_U00455_0_0_2,U00455,SESS_U00455_0_0,2026-06-01 10:10:00,high-top hiking boots for travel,5,ai_semantic,8,148.7,0.8346999883651733
SU00458_0_SESS_U00458_0_0_0,U00458,SESS_U00458_0_0,2026-06-01 07:21:00,best mixing bowl for travel,5,ai_semantic,8,208.3,0.6679999828338623
SU00459_0_SESS_U00459_0_0_0,U00459,SESS_U00459_0_0,2026-06-01 17:23:00,foldable cooler,2,legacy,8,82.5,0.5533
SU00460_0_SESS_U00460_0_0_0,U00460,SESS_U00460_0_0,2026-06-01 07:45:00,sneakers,1,legacy,7,98.6,0.4971
SU00460_0_SESS_U00460_0_0_1,U00460,SESS_U00460_0_0,2026-06-01 15:01:00,engraved gift box set for my mom,7,legacy,8,126.1,0.5978
SU00460_0_SESS_U00460_0_0_2,U00460,SESS_U00460_0_0,2026-06-01 07:04:00,chargnig cable under 50 dollars,5,legacy,6,114.7,0.4635
SU00468_0_SESS_U00468_0_0_0,U00468,SESS_U00468_0_0,2026-06-01 19:26:00,cheap mug,2,legacy,6,82.2,0.5716
SU00468_0_SESS_U00468_0_0_1,U00468,SESS_U00468_0_0,2026-06-01 21:21:00,somthing for my mom,4,legacy,8,65.5,0.5691
SU00468_0_SESS_U00468_0_0_2,U00468,SESS_U00468_0_0,2026-06-01 17:17:00,headlamp,1,legacy,6,85.3,0.5992
SU00475_0_SESS_U00475_0_0_0,U00475,SESS_U00475_0_0,2026-06-01 15:11:00,cheap blender,2,legacy,6,74.6,0.5582
SU00477_0_SESS_U00477_0_0_0,U00477,SESS_U00477_0_0,2026-06-01 11:59:00,lightweight sandals,2,ai_semantic,8,153.0,0.8794000148773193
SU00477_0_SESS_U00477_0_0_1,U00477,SESS_U00477_0_0,2026-06-01 18:23:00,thermal leggings czyo,3,ai_semantic,8,289.0,0.7519000172615051
SU00479_0_SESS_U00479_0_0_0,U00479,SESS_U00479_0_0,2026-06-01 19:54:00,best fleece pullover for hiking,5,ai_semantic,8,189.7,0.8141999840736389
SU00480_0_SESS_U00480_0_0_0,U00480,SESS_U00480_0_0,2026-06-01 10:07:00,insulated camp stove,3,ai_semantic,8,168.3,0.7947999835014343
SU00481_0_SESS_U00481_0_0_0,U00481,SESS_U00481_0_0,2026-06-01 21:30:00,compact spekaer,2,legacy,8,94.8,0.5932
SU00484_0_SESS_U00484_0_0_0,U00484,SESS_U00484_0_0,2026-06-01 14:33:00,handmade journal,2,ai_semantic,8,127.4,0.8457000255584717
SU00484_0_SESS_U00484_0_0_1,U00484,SESS_U00484_0_0,2026-06-01 10:13:00,photo frame,2,ai_semantic,8,195.3,0.7457000017166138
SU00488_0_SESS_U00488_0_0_0,U00488,SESS_U00488_0_0,2026-06-01 22:42:00,high-top hiking boots,3,legacy,8,116.5,0.5921
SU00492_0_SESS_U00492_0_0_0,U00492,SESS_U00492_0_0,2026-06-01 18:42:00,gift journal,2,ai_semantic,8,168.1,0.5812000036239624
SU00494_0_SESS_U00494_0_0_0,U00494,SESS_U00494_0_0,2026-06-01 16:28:00,smothing for hiking,3,ai_semantic,8,159.4,0.4194999933242798
SU00495_0_SESS_U00495_0_0_0,U00495,SESS_U00495_0_0,2026-06-01 12:00:00,best keychain for gym,4,legacy,8,80.8,0.5499
SU00498_0_SESS_U00498_0_0_0,U00498,SESS_U00498_0_0,2026-06-01 13:19:00,best desk ornament for the office,6,ai_semantic,8,209.6,0.7612000107765198
SU00500_0_SESS_U00500_0_0_0,U00500,SESS_U00500_0_0,2026-06-01 07:36:00,compact headlapm,2,ai_semantic,8,128.8,0.5737000107765198
SU00500_0_SESS_U00500_0_0_1,U00500,SESS_U00500_0_0,2026-06-01 10:17:00,keychian minimalsit,2,ai_semantic,8,185.1,0.4496999979019165
SU00500_0_SESS_U00500_0_1_0,U00500,SESS_U00500_0_1,2026-06-01 08:10:00,cheap power bank,3,ai_semantic,8,145.2,0.7488999962806702
SU00500_0_SESS_U00500_0_1_1,U00500,SESS_U00500_0_1,2026-06-01 11:47:00,portable earbuds for camping,4,ai_semantic,8,186.0,0.7264999747276306
SU00509_0_SESS_U00509_0_0_0,U00509,SESS_U00509_0_0,2026-06-01 12:55:00,smartwatch,1,ai_semantic,8,218.1,0.7368999719619751
SU00511_0_SESS_U00511_0_0_0,U00511,SESS_U00511_0_0,2026-06-01 18:57:00,best thermal leggings for a gift,6,legacy,8,103.5,0.5762
SU00512_0_SESS_U00512_0_0_0,U00512,SESS_U00512_0_0,2026-06-01 15:41:00,noise-cancelling earbuds for winter,4,legacy,8,98.8,0.591
SU00513_0_SESS_U00513_0_0_0,U00513,SESS_U00513_0_0,2026-06-01 17:43:00,gift gift box set,4,ai_semantic,8,161.3,0.8169999718666077
SU00513_0_SESS_U00513_0_0_1,U00513,SESS_U00513_0_0,2026-06-01 14:27:00,somthing for my mom,4,ai_semantic,8,191.3,0.14970000088214874
SU00513_0_SESS_U00513_0_0_2,U00513,SESS_U00513_0_0,2026-06-01 18:24:00,best webcam for my mom,5,ai_semantic,8,145.8,0.6383000016212463
SU00513_0_SESS_U00513_0_1_0,U00513,SESS_U00513_0_1,2026-06-01 19:39:00,best hammock for the ofifce,5,ai_semantic,8,201.0,0.7545999884605408
SU00518_0_SESS_U00518_0_0_0,U00518,SESS_U00518_0_0,2026-06-01 12:25:00,cheap loafers,2,legacy,6,80.9,0.5748
SU00518_0_SESS_U00518_0_0_1,U00518,SESS_U00518_0_0,2026-06-01 13:23:00,best headlamp for the office,5,legacy,8,82.8,0.5642
SU00526_0_SESS_U00526_0_0_0,U00526,SESS_U00526_0_0,2026-06-01 08:12:00,thermal leggings,2,legacy,7,72.2,0.5616
SU00530_0_SESS_U00530_0_0_0,U00530,SESS_U00530_0_0,2026-06-01 09:44:00,heayv-duty sleeping bag for rain,5,legacy,8,102.8,0.4998
SU00530_0_SESS_U00530_0_0_1,U00530,SESS_U00530_0_0,2026-06-01 18:20:00,bcakpack,1,legacy,0,78.1,
SU00534_0_SESS_U00534_0_0_0,U00534,SESS_U00534_0_0,2026-06-01 15:10:00,gift coffee maker,3,ai_semantic,8,184.0,0.5069000124931335
SU00534_0_SESS_U00534_0_0_1,U00534,SESS_U00534_0_0,2026-06-01 17:21:00,cheap sandals,2,ai_semantic,8,177.0,0.7098000049591064
SU00537_0_SESS_U00537_0_0_0,U00537,SESS_U00537_0_0,2026-06-01 07:14:00,backpack under 50 dollars,4,legacy,6,99.7,0.5639
SU00537_0_SESS_U00537_0_0_1,U00537,SESS_U00537_0_0,2026-06-01 20:08:00,best air fryer for a gitf,6,legacy,8,109.2,0.5263
SU00538_0_SESS_U00538_0_0_0,U00538,SESS_U00538_0_0,2026-06-01 14:32:00,electric air fryer,3,legacy,8,96.8,0.5864
SU00538_0_SESS_U00538_0_0_1,U00538,SESS_U00538_0_0,2026-06-01 21:49:00,wram beanie for the office,5,legacy,8,107.9,0.5574
SU00542_0_SESS_U00542_0_0_0,U00542,SESS_U00542_0_0,2026-06-01 08:49:00,gift sneakers,2,ai_semantic,8,160.5,0.6984000205993652
SU00542_0_SESS_U00542_0_0_1,U00542,SESS_U00542_0_0,2026-06-01 14:09:00,foldable camp stove for winter,5,ai_semantic,8,199.0,0.8440999984741211
SU00543_0_SESS_U00543_0_0_0,U00543,SESS_U00543_0_0,2026-06-01 10:42:00,tent insluated,2,ai_semantic,8,175.6,0.597599983215332
SU00544_0_SESS_U00544_0_0_0,U00544,SESS_U00544_0_0,2026-06-01 17:39:00,smartwatch blueototh,2,legacy,5,87.7,0.5849
SU00547_0_SESS_U00547_0_0_0,U00547,SESS_U00547_0_0,2026-06-01 08:19:00,cheap speaker,2,ai_semantic,8,228.8,0.6797000169754028
SU00549_0_SESS_U00549_0_0_0,U00549,SESS_U00549_0_0,2026-06-01 08:02:00,thermal leggings cozy,3,ai_semantic,8,207.9,0.9168999791145325
SU00549_0_SESS_U00549_0_0_1,U00549,SESS_U00549_0_0,2026-06-01 18:07:00,cheap canlde,2,ai_semantic,8,194.8,0.26460000872612
SU00552_0_SESS_U00552_0_0_0,U00552,SESS_U00552_0_0,2026-06-01 19:30:00,electric cookware set for winter,5,legacy,8,106.1,0.5269
SU00554_0_SESS_U00554_0_0_0,U00554,SESS_U00554_0_0,2026-06-01 17:51:00,best charging cable for my mom,6,legacy,8,94.6,0.5923
SU00560_0_SESS_U00560_0_0_0,U00560,SESS_U00560_0_0,2026-06-01 17:43:00,cheap knife set,3,ai_semantic,8,81.8,0.678600013256073
SU00562_0_SESS_U00562_0_0_0,U00562,SESS_U00562_0_0,2026-06-01 17:14:00,dishwasher-safe air fryer,3,ai_semantic,8,141.0,0.8934000134468079
SU00562_0_SESS_U00562_0_0_1,U00562,SESS_U00562_0_0,2026-06-01 18:25:00,gift mug,2,ai_semantic,8,166.7,0.6347000002861023
SU00563_0_SESS_U00563_0_0_0,U00563,SESS_U00563_0_0,2026-06-01 15:32:00,cheap fleece pullover,3,ai_semantic,8,128.5,0.8676000237464905
SU00563_0_SESS_U00563_0_1_0,U00563,SESS_U00563_0_1,2026-06-01 08:22:00,best speaker for my mom,5,ai_semantic,8,212.9,0.5238999724388123
SU00565_0_SESS_U00565_0_0_0,U00565,SESS_U00565_0_0,2026-06-01 21:21:00,power bank noise-cancelling,3,ai_semantic,8,172.1,0.8147000074386597
SU00572_0_SESS_U00572_0_0_0,U00572,SESS_U00572_0_0,2026-06-01 07:14:00,sweater,1,legacy,7,100.0,0.5382
SU00581_0_SESS_U00581_0_0_0,U00581,SESS_U00581_0_0,2026-06-01 19:19:00,insulated hammock for camping,4,ai_semantic,8,183.9,0.7871999740600586
SU00592_0_SESS_U00592_0_0_0,U00592,SESS_U00592_0_0,2026-06-01 18:36:00,gift blender,2,ai_semantic,8,201.3,0.5649999976158142
SU00592_0_SESS_U00592_0_0_1,U00592,SESS_U00592_0_0,2026-06-01 07:56:00,coffee maker,2,ai_semantic,8,137.9,0.6291000247001648
SU00597_0_SESS_U00597_0_0_0,U00597,SESS_U00597_0_0,2026-06-01 10:41:00,journal hanmdade,2,ai_semantic,8,129.6,0.4713999927043915
SU00597_0_SESS_U00597_0_1_0,U00597,SESS_U00597_0_1,2026-06-01 12:33:00,cheap camp stove,3,ai_semantic,8,183.8,0.7470999956130981
SU00604_0_SESS_U00604_0_0_0,U00604,SESS_U00604_0_0,2026-06-01 17:32:00,best earbuds for camping,4,ai_semantic,8,198.2,0.6266000270843506
SU00610_0_SESS_U00610_0_0_0,U00610,SESS_U00610_0_0,2026-06-01 12:11:00,power bank under 50 dollars,5,ai_semantic,8,243.9,0.6040999889373779
SU00610_0_SESS_U00610_0_0_1,U00610,SESS_U00610_0_0,2026-06-01 07:57:00,bluetooth smartwatch,2,ai_semantic,8,185.2,0.7713000178337097
SU00610_0_SESS_U00610_0_0_2,U00610,SESS_U00610_0_0,2026-06-01 11:09:00,somthing for rain,3,ai_semantic,8,168.7,0.5149999856948853
SU00612_0_SESS_U00612_0_0_0,U00612,SESS_U00612_0_0,2026-06-01 20:13:00,insulated cleats for my mom,5,ai_semantic,8,143.1,0.7002000212669373
SU00616_0_SESS_U00616_0_0_0,U00616,SESS_U00616_0_0,2026-06-01 12:14:00,loafers hig-htop,2,ai_semantic,8,219.4,0.6855999827384949
SU00616_0_SESS_U00616_0_1_0,U00616,SESS_U00616_0_1,2026-06-01 20:59:00,somthing for winter,3,ai_semantic,8,176.6,0.4092999994754791
SU00626_0_SESS_U00626_0_0_0,U00626,SESS_U00626_0_0,2026-06-01 20:09:00,webcam,1,ai_semantic,8,194.0,0.755299985408783
SU00630_0_SESS_U00630_0_0_0,U00630,SESS_U00630_0_0,2026-06-01 18:39:00,best cooler for the office,5,ai_semantic,8,159.4,0.6636000275611877
SU00633_0_SESS_U00633_0_0_0,U00633,SESS_U00633_0_0,2026-06-01 22:30:00,cooler under 50 dollars,4,legacy,6,69.8,0.5586
SU00633_0_SESS_U00633_0_0_1,U00633,SESS_U00633_0_0,2026-06-01 11:32:00,thermal leggings moisutre-wicking,3,legacy,7,83.1,0.5769
SU00633_0_SESS_U00633_0_0_2,U00633,SESS_U00633_0_0,2026-06-01 19:41:00,gift camp stove,3,legacy,8,105.4,0.5839
SU00634_0_SESS_U00634_0_0_0,U00634,SESS_U00634_0_0,2026-06-01 16:10:00,hoodie coyz,2,legacy,7,40.0,0.5293
SU00634_0_SESS_U00634_0_1_0,U00634,SESS_U00634_0_1,2026-06-01 14:21:00,gift cookware set,3,legacy,8,79.2,0.5959
SU00636_0_SESS_U00636_0_0_0,U00636,SESS_U00636_0_0,2026-06-01 17:51:00,fleece-linde fleece pullover for my mom,6,legacy,8,68.4,0.5959
SU00636_0_SESS_U00636_0_0_1,U00636,SESS_U00636_0_0,2026-06-01 07:22:00,dishwasher-safe blender for a gift,5,legacy,8,87.9,0.5117
SU00636_0_SESS_U00636_0_0_2,U00636,SESS_U00636_0_0,2026-06-01 19:39:00,somthing for gym,3,legacy,8,107.2,0.5954
SU00636_0_SESS_U00636_0_1_0,U00636,SESS_U00636_0_1,2026-06-01 07:17:00,gift photo fraem,3,legacy,8,92.4,0.5884
SU00636_0_SESS_U00636_0_1_1,U00636,SESS_U00636_0_1,2026-06-01 19:01:00,somthing for travel,3,legacy,8,96.8,0.5946
SU00641_0_SESS_U00641_0_0_0,U00641,SESS_U00641_0_0,2026-06-01 11:27:00,thermal leggings wram,3,ai_semantic,8,201.6,0.8256999850273132
SU00642_0_SESS_U00642_0_0_0,U00642,SESS_U00642_0_0,2026-06-01 12:38:00,rain coat under 50 dollars,5,ai_semantic,8,112.5,0.5964000225067139
SU00646_0_SESS_U00646_0_0_0,U00646,SESS_U00646_0_0,2026-06-01 18:43:00,somthnig for winter,3,ai_semantic,8,231.9,0.4056999981403351
SU00649_0_SESS_U00649_0_0_0,U00649,SESS_U00649_0_0,2026-06-01 21:14:00,gift cleats,2,ai_semantic,8,116.7,0.6107000112533569
SU00649_0_SESS_U00649_0_0_1,U00649,SESS_U00649_0_0,2026-06-01 18:40:00,cheap backpack,2,ai_semantic,8,204.0,0.7013000249862671
SU00650_0_SESS_U00650_0_0_0,U00650,SESS_U00650_0_0,2026-06-01 17:42:00,headphones protalbe,2,ai_semantic,8,189.4,0.5827999711036682
SU00650_0_SESS_U00650_0_0_1,U00650,SESS_U00650_0_0,2026-06-01 19:10:00,smartwatch copmact,2,ai_semantic,8,171.2,0.574999988079071
SU00656_0_SESS_U00656_0_0_0,U00656,SESS_U00656_0_0,2026-06-01 19:46:00,gift box set under 50 dollars,6,legacy,8,110.5,0.5662
SU00663_0_SESS_U00663_0_0_0,U00663,SESS_U00663_0_0,2026-06-01 17:20:00,gfit earbuds,2,ai_semantic,8,200.0,0.6200000047683716
SU00665_0_SESS_U00665_0_0_0,U00665,SESS_U00665_0_0,2026-06-01 09:31:00,speaker noise-cacnelling,2,ai_semantic,8,154.1,0.5037000179290771
