event_id,user_id,session_id,timestamp,order_id,product_ids,revenue,search_event_id
PU00047_10_SESS_U00047_10_0,U00047,SESS_U00047_10_0,2026-06-11 16:14:38,OU00047_10_SESS_U00047_10_0,P0670,110.51,SU00047_10_SESS_U00047_10_0
PU00059_10_SESS_U00059_10_0,U00059,SESS_U00059_10_0,2026-06-11 21:04:41,OU00059_10_SESS_U00059_10_0,P0016,23.04,SU00059_10_SESS_U00059_10_0
PU00061_10_SESS_U00061_10_0,U00061,SESS_U00061_10_0,2026-06-11 21:46:17,OU00061_10_SESS_U00061_10_0,P0016,23.04,SU00061_10_SESS_U00061_10_0
PU00068_10_SESS_U00068_10_0,U00068,SESS_U00068_10_0,2026-06-11 07:58:28,OU00068_10_SESS_U00068_10_0,P0072,81.57,SU00068_10_SESS_U00068_10_0
PU00085_10_SESS_U00085_10_0,U00085,SESS_U00085_10_0,2026-06-11 11:14:34,OU00085_10_SESS_U00085_10_0,P0002,333.49,SU00085_10_SESS_U00085_10_0
PU00096_10_SESS_U00096_10_0,U00096,SESS_U00096_10_0,2026-06-11 19:46:53,OU00096_10_SESS_U00096_10_0,P0002,333.49,SU00096_10_SESS_U00096_10_0
PU00097_10_SESS_U00097_10_0,U00097,SESS_U00097_10_0,2026-06-11 11:55:41,OU00097_10_SESS_U00097_10_0,P0245,20.18,SU00097_10_SESS_U00097_10_0
PU00104_10_SESS_U00104_10_0,U00104,SESS_U00104_10_0,2026-06-11 12:43:30,OU00104_10_SESS_U00104_10_0,P0183,83.82,SU00104_10_SESS_U00104_10_0
PU00110_10_SESS_U00110_10_0,U00110,SESS_U00110_10_0,2026-06-11 12:20:48,OU00110_10_SESS_U00110_10_0,P0065,50.77,SU00110_10_SESS_U00110_10_0
PU00130_10_SESS_U00130_10_0,U00130,SESS_U00130_10_0,2026-06-11 21:28:45,OU00130_10_SESS_U00130_10_0,P0094,54.02,SU00130_10_SESS_U00130_10_0
PU00134_10_SESS_U00134_10_0,U00134,SESS_U00134_10_0,2026-06-11 09:09:24,OU00134_10_SESS_U00134_10_0,P0004,185.62,SU00134_10_SESS_U00134_10_0
PU00148_10_SESS_U00148_10_0,U00148,SESS_U00148_10_0,2026-06-11 21:53:15,OU00148_10_SESS_U00148_10_0,P0003,68.02,SU00148_10_SESS_U00148_10_0
PU00152_10_SESS_U00152_10_0,U00152,SESS_U00152_10_0,2026-06-11 18:16:33,OU00152_10_SESS_U00152_10_0,P0002,333.49,SU00152_10_SESS_U00152_10_0
PU00153_10_SESS_U00153_10_0,U00153,SESS_U00153_10_0,2026-06-11 12:50:41,OU00153_10_SESS_U00153_10_0,P0180,54.19,SU00153_10_SESS_U00153_10_0
PU00153_10_SESS_U00153_10_0,U00153,SESS_U00153_10_0,2026-06-11 08:32:23,OU00153_10_SESS_U00153_10_0,P0640,83.48,SU00153_10_SESS_U00153_10_0
PU00154_10_SESS_U00154_10_0,U00154,SESS_U00154_10_0,2026-06-11 07:12:43,OU00154_10_SESS_U00154_10_0,P0116,160.08,SU00154_10_SESS_U00154_10_0
PU00181_10_SESS_U00181_10_0,U00181,SESS_U00181_10_0,2026-06-11 21:28:32,OU00181_10_SESS_U00181_10_0,P0243,138.25,SU00181_10_SESS_U00181_10_0
PU00206_10_SESS_U00206_10_0,U00206,SESS_U00206_10_0,2026-06-11 13:23:22,OU00206_10_SESS_U00206_10_0,P0450,42.97,SU00206_10_SESS_U00206_10_0
PU00206_10_SESS_U00206_10_1,U00206,SESS_U00206_10_1,2026-06-11 13:15:32,OU00206_10_SESS_U00206_10_1,P0089,267.86,SU00206_10_SESS_U00206_10_1
PU00224_10_SESS_U00224_10_0,U00224,SESS_U00224_10_0,2026-06-11 22:56:14,OU00224_10_SESS_U00224_10_0,P0049,124.81,SU00224_10_SESS_U00224_10_0
PU00227_10_SESS_U00227_10_0,U00227,SESS_U00227_10_0,2026-06-11 16:50:59,OU00227_10_SESS_U00227_10_0,P0091,49.08,SU00227_10_SESS_U00227_10_0
PU00237_10_SESS_U00237_10_0,U00237,SESS_U00237_10_0,2026-06-11 17:23:27,OU00237_10_SESS_U00237_10_0,P0002,333.49,SU00237_10_SESS_U00237_10_0
PU00241_10_SESS_U00241_10_0,U00241,SESS_U00241_10_0,2026-06-11 19:18:29,OU00241_10_SESS_U00241_10_0,P0112,49.99,SU00241_10_SESS_U00241_10_0
PU00257_10_SESS_U00257_10_0,U00257,SESS_U00257_10_0,2026-06-11 10:35:48,OU00257_10_SESS_U00257_10_0,P0566,93.41,SU00257_10_SESS_U00257_10_0
PU00262_10_SESS_U00262_10_0,U00262,SESS_U00262_10_0,2026-06-11 15:16:31,OU00262_10_SESS_U00262_10_0,P0002,333.49,SU00262_10_SESS_U00262_10_0
PU00310_10_SESS_U00310_10_0,U00310,SESS_U00310_10_0,2026-06-11 07:41:50,OU00310_10_SESS_U00310_10_0,P0183,83.82,SU00310_10_SESS_U00310_10_0
PU00334_10_SESS_U00334_10_0,U00334,SESS_U00334_10_0,2026-06-11 14:51:52,OU00334_10_SESS_U00334_10_0,P0514,159.24,SU00334_10_SESS_U00334_10_0
PU00342_10_SESS_U00342_10_0,U00342,SESS_U00342_10_0,2026-06-11 18:36:41,OU00342_10_SESS_U00342_10_0,P0034,142.95,SU00342_10_SESS_U00342_10_0
PU00351_10_SESS_U00351_10_0,U00351,SESS_U00351_10_0,2026-06-11 22:59:59,OU00351_10_SESS_U00351_10_0,P0239,60.93,SU00351_10_SESS_U00351_10_0
PU00357_10_SESS_U00357_10_0,U00357,SESS_U00357_10_0,2026-06-11 17:20:50,OU00357_10_SESS_U00357_10_0,P0006,59.46,SU00357_10_SESS_U00357_10_0
PU00387_10_SESS_U00387_10_0,U00387,SESS_U00387_10_0,2026-06-11 09:24:37,OU00387_10_SESS_U00387_10_0,P0304,228.54,SU00387_10_SESS_U00387_10_0
PU00393_10_SESS_U00393_10_0,U00393,SESS_U00393_10_0,2026-06-11 22:30:37,OU00393_10_SESS_U00393_10_0,P0001,38.71,SU00393_10_SESS_U00393_10_0
PU00430_10_SESS_U00430_10_0,U00430,SESS_U00430_10_0,2026-06-11 12:00:26,OU00430_10_SESS_U00430_10_0,P0007,12.76,SU00430_10_SESS_U00430_10_0
PU00440_10_SESS_U00440_10_0,U00440,SESS_U00440_10_0,2026-06-11 14:35:38,OU00440_10_SESS_U00440_10_0,P0002,333.49,SU00440_10_SESS_U00440_10_0
PU00461_10_SESS_U00461_10_0,U00461,SESS_U00461_10_0,2026-06-11 09:25:43,OU00461_10_SESS_U00461_10_0,P0009,136.23,SU00461_10_SESS_U00461_10_0
PU00472_10_SESS_U00472_10_1,U00472,SESS_U00472_10_1,2026-06-11 10:10:35,OU00472_10_SESS_U00472_10_1,P0076,259.22,SU00472_10_SESS_U00472_10_1
PU00487_10_SESS_U00487_10_0,U00487,SESS_U00487_10_0,2026-06-11 19:27:42,OU00487_10_SESS_U00487_10_0,P0261,139.15,SU00487_10_SESS_U00487_10_0
PU00488_10_SESS_U00488_10_0,U00488,SESS_U00488_10_0,2026-06-11 21:24:46,OU00488_10_SESS_U00488_10_0,P0067,31.45,SU00488_10_SESS_U00488_10_0
PU00503_10_SESS_U00503_10_0,U00503,SESS_U00503_10_0,2026-06-11 11:18:58,OU00503_10_SESS_U00503_10_0,P0225,65.69,SU00503_10_SESS_U00503_10_0
PU00515_10_SESS_U00515_10_0,U00515,SESS_U00515_10_0,2026-06-11 15:04:12,OU00515_10_SESS_U00515_10_0,P0125,57.87,SU00515_10_SESS_U00515_10_0
PU00518_10_SESS_U00518_10_0,U00518,SESS_U00518_10_0,2026-06-11 11:00:02,OU00518_10_SESS_U00518_10_0,P0018,106.34,SU00518_10_SESS_U00518_10_0
PU00535_10_SESS_U00535_10_0,U00535,SESS_U00535_10_0,2026-06-11 09:34:16,OU00535_10_SESS_U00535_10_0,P0305,137.54,SU00535_10_SESS_U00535_10_0
PU00548_10_SESS_U00548_10_1,U00548,SESS_U00548_10_1,2026-06-11 16:12:42,OU00548_10_SESS_U00548_10_1,P0015,37.09,SU00548_10_SESS_U00548_10_1
PU00560_10_SESS_U00560_10_0,U00560,SESS_U00560_10_0,2026-06-11 19:06:40,OU00560_10_SESS_U00560_10_0,P0285,208.72,SU00560_10_SESS_U00560_10_0
PU00569_10_SESS_U00569_10_0,U00569,SESS_U00569_10_0,2026-06-11 11:32:41,OU00569_10_SESS_U00569_10_0,P0073,25.86,SU00569_10_SESS_U00569_10_0
PU00581_10_SESS_U00581_10_0,U00581,SESS_U00581_10_0,2026-06-11 07:36:01,OU00581_10_SESS_U00581_10_0,P0125,57.87,SU00581_10_SESS_U00581_10_0
PU00597_10_SESS_U00597_10_1,U00597,SESS_U00597_10_1,2026-06-11 21:21:33,OU00597_10_SESS_U00597_10_1,P0007,12.76,SU00597_10_SESS_U00597_10_1
PU00599_10_SESS_U00599_10_0,U00599,SESS_U00599_10_0,2026-06-11 10:24:33,OU00599_10_SESS_U00599_10_0,P0004,185.62,SU00599_10_SESS_U00599_10_0
PU00608_10_SESS_U00608_10_1,U00608,SESS_U00608_10_1,2026-06-11 10:02:34,OU00608_10_SESS_U00608_10_1,P0013,184.81,SU00608_10_SESS_U00608_10_1
PU00631_10_SESS_U00631_10_0,U00631,SESS_U00631_10_0,2026-06-11 21:20:14,OU00631_10_SESS_U00631_10_0,P0038,25.48,SU00631_10_SESS_U00631_10_0
PU00658_10_SESS_U00658_10_0,U00658,SESS_U00658_10_0,2026-06-11 21:34:33,OU00658_10_SESS_U00658_10_0,P0011,21.9,SU00658_10_SESS_U00658_10_0
PU00669_10_SESS_U00669_10_0,U00669,SESS_U00669_10_0,2026-06-11 14:37:50,OU00669_10_SESS_U00669_10_0,P0203,50.05,SU00669_10_SESS_U00669_10_0
PU00674_10_SESS_U00674_10_0,U00674,SESS_U00674_10_0,2026-06-11 17:36:18,OU00674_10_SESS_U00674_10_0,P0563,19.18,SU00674_10_SESS_U00674_10_0
PU00682_10_SESS_U00682_10_0,U00682,SESS_U00682_10_0,2026-06-11 15:27:37,OU00682_10_SESS_U00682_10_0,P0062,67.06,SU00682_10_SESS_U00682_10_0
PU00682_10_SESS_U00682_10_0,U00682,SESS_U00682_10_0,2026-06-11 16:44:12,OU00682_10_SESS_U00682_10_0,P0092,253.94,SU00682_10_SESS_U00682_10_0
PU00683_10_SESS_U00683_10_0,U00683,SESS_U00683_10_0,2026-06-11 18:56:40,OU00683_10_SESS_U00683_10_0,P0246,168.89,SU00683_10_SESS_U00683_10_0
PU00693_10_SESS_U00693_10_0,U00693,SESS_U00693_10_0,2026-06-11 09:24:37,OU00693_10_SESS_U00693_10_0,P0121,123.43,SU00693_10_SESS_U00693_10_0
PU00705_10_SESS_U00705_10_1,U00705,SESS_U00705_10_1,2026-06-11 10:25:39,OU00705_10_SESS_U00705_10_1,P0007,12.76,SU00705_10_SESS_U00705_10_1
PU00706_10_SESS_U00706_10_0,U00706,SESS_U00706_10_0,2026-06-11 19:01:36,OU00706_10_SESS_U00706_10_0,P0013,184.81,SU00706_10_SESS_U00706_10_0
PU00726_10_SESS_U00726_10_0,U00726,SESS_U00726_10_0,2026-06-11 10:31:35,OU00726_10_SESS_U00726_10_0,P0482,132.84,SU00726_10_SESS_U00726_10_0
PU00741_10_SESS_U00741_10_0,U00741,SESS_U00741_10_0,2026-06-11 09:58:05,OU00741_10_SESS_U00741_10_0,P0001,38.71,SU00741_10_SESS_U00741_10_0
PU00769_10_SESS_U00769_10_0,U00769,SESS_U00769_10_0,2026-06-11 14:28:48,OU00769_10_SESS_U00769_10_0,P0119,314.01,SU00769_10_SESS_U00769_10_0
PU00783_10_SESS_U00783_10_0,U00783,SESS_U00783_10_0,2026-06-11 21:48:38,OU00783_10_SESS_U00783_10_0,P0183,83.82,SU00783_10_SESS_U00783_10_0
PU00793_10_SESS_U00793_10_1,U00793,SESS_U00793_10_1,2026-06-11 08:43:39,OU00793_10_SESS_U00793_10_1,P0014,57.91,SU00793_10_SESS_U00793_10_1
PU00038_11_SESS_U00038_11_0,U00038,SESS_U00038_11_0,2026-06-12 21:29:42,OU00038_11_SESS_U00038_11_0,P0001,38.71,SU00038_11_SESS_U00038_11_0
PU00052_11_SESS_U00052_11_0,U00052,SESS_U00052_11_0,2026-06-12 09:54:50,OU00052_11_SESS_U00052_11_0,P0487,32.04,SU00052_11_SESS_U00052_11_0
PU00052_11_SESS_U00052_11_0,U00052,SESS_U00052_11_0,2026-06-12 17:14:55,OU00052_11_SESS_U00052_11_0,P0102,143.65,SU00052_11_SESS_U00052_11_0
PU00053_11_SESS_U00053_11_0,U00053,SESS_U00053_11_0,2026-06-12 17:08:25,OU00053_11_SESS_U00053_11_0,P0263,19.49,SU00053_11_SESS_U00053_11_0
PU00110_11_SESS_U00110_11_0,U00110,SESS_U00110_11_0,2026-06-12 20:21:20,OU00110_11_SESS_U00110_11_0,P0021,219.97,SU00110_11_SESS_U00110_11_0
PU00115_11_SESS_U00115_11_1,U00115,SESS_U00115_11_1,2026-06-12 19:33:20,OU00115_11_SESS_U00115_11_1,P0592,124.34,SU00115_11_SESS_U00115_11_1
PU00142_11_SESS_U00142_11_0,U00142,SESS_U00142_11_0,2026-06-12 13:34:47,OU00142_11_SESS_U00142_11_0,P0001,38.71,SU00142_11_SESS_U00142_11_0
PU00142_11_SESS_U00142_11_0,U00142,SESS_U00142_11_0,2026-06-12 19:55:31,OU00142_11_SESS_U00142_11_0,P0002,333.49,SU00142_11_SESS_U00142_11_0
PU00148_11_SESS_U00148_11_0,U00148,SESS_U00148_11_0,2026-06-12 21:55:49,OU00148_11_SESS_U00148_11_0,P0002,333.49,SU00148_11_SESS_U00148_11_0
PU00149_11_SESS_U00149_11_1,U00149,SESS_U00149_11_1,2026-06-12 12:50:21,OU00149_11_SESS_U00149_11_1,P0011,21.9,SU00149_11_SESS_U00149_11_1
PU00176_11_SESS_U00176_11_0,U00176,SESS_U00176_11_0,2026-06-12 08:27:21,OU00176_11_SESS_U00176_11_0,P0134,58.59,SU00176_11_SESS_U00176_11_0
PU00181_11_SESS_U00181_11_0,U00181,SESS_U00181_11_0,2026-06-12 11:57:37,OU00181_11_SESS_U00181_11_0,P0016,23.04,SU00181_11_SESS_U00181_11_0
PU00209_11_SESS_U00209_11_1,U00209,SESS_U00209_11_1,2026-06-12 13:27:20,OU00209_11_SESS_U00209_11_1,P0047,103.84,SU00209_11_SESS_U00209_11_1
PU00209_11_SESS_U00209_11_1,U00209,SESS_U00209_11_1,2026-06-12 10:28:31,OU00209_11_SESS_U00209_11_1,P0009,136.23,SU00209_11_SESS_U00209_11_1
PU00210_11_SESS_U00210_11_0,U00210,SESS_U00210_11_0,2026-06-12 13:57:32,OU00210_11_SESS_U00210_11_0,P0120,86.43,SU00210_11_SESS_U00210_11_0
PU00214_11_SESS_U00214_11_0,U00214,SESS_U00214_11_0,2026-06-12 08:16:44,OU00214_11_SESS_U00214_11_0,P0181,81.62,SU00214_11_SESS_U00214_11_0
PU00214_11_SESS_U00214_11_0,U00214,SESS_U00214_11_0,2026-06-12 19:14:32,OU00214_11_SESS_U00214_11_0,P0006,59.46,SU00214_11_SESS_U00214_11_0
PU00221_11_SESS_U00221_11_0,U00221,SESS_U00221_11_0,2026-06-12 22:15:46,OU00221_11_SESS_U00221_11_0,P0079,85.28,SU00221_11_SESS_U00221_11_0
PU00224_11_SESS_U00224_11_1,U00224,SESS_U00224_11_1,2026-06-12 11:02:51,OU00224_11_SESS_U00224_11_1,P0183,83.82,SU00224_11_SESS_U00224_11_1
PU00252_11_SESS_U00252_11_0,U00252,SESS_U00252_11_0,2026-06-12 08:40:42,OU00252_11_SESS_U00252_11_0,P0438,182.59,SU00252_11_SESS_U00252_11_0
PU00293_11_SESS_U00293_11_0,U00293,SESS_U00293_11_0,2026-06-12 22:28:47,OU00293_11_SESS_U00293_11_0,P0044,274.16,SU00293_11_SESS_U00293_11_0
PU00310_11_SESS_U00310_11_0,U00310,SESS_U00310_11_0,2026-06-12 07:35:44,OU00310_11_SESS_U00310_11_0,P0007,12.76,SU00310_11_SESS_U00310_11_0
PU00351_11_SESS_U00351_11_0,U00351,SESS_U00351_11_0,2026-06-12 16:41:34,OU00351_11_SESS_U00351_11_0,P0080,17.5,SU00351_11_SESS_U00351_11_0
PU00370_11_SESS_U00370_11_0,U00370,SESS_U00370_11_0,2026-06-12 12:33:28,OU00370_11_SESS_U00370_11_0,P0028,82.96,SU00370_11_SESS_U00370_11_0
PU00371_11_SESS_U00371_11_0,U00371,SESS_U00371_11_0,2026-06-12 22:15:55,OU00371_11_SESS_U00371_11_0,P0032,21.98,SU00371_11_SESS_U00371_11_0
PU00383_11_SESS_U00383_11_0,U00383,SESS_U00383_11_0,2026-06-12 12:49:51,OU00383_11_SESS_U00383_11_0,P0014,57.91,SU00383_11_SESS_U00383_11_0
PU00395_11_SESS_U00395_11_1,U00395,SESS_U00395_11_1,2026-06-12 21:02:19,OU00395_11_SESS_U00395_11_1,P0115,227.19,SU00395_11_SESS_U00395_11_1
PU00395_11_SESS_U00395_11_1,U00395,SESS_U00395_11_1,2026-06-12 09:09:44,OU00395_11_SESS_U00395_11_1,P0492,97.58,SU00395_11_SESS_U00395_11_1
PU00430_11_SESS_U00430_11_0,U00430,SESS_U00430_11_0,2026-06-12 19:18:03,OU00430_11_SESS_U00430_11_0,P0426,171.62,SU00430_11_SESS_U00430_11_0
PU00432_11_SESS_U00432_11_0,U00432,SESS_U00432_11_0,2026-06-12 14:48:43,OU00432_11_SESS_U00432_11_0,P0481,122.56,SU00432_11_SESS_U00432_11_0
PU00434_11_SESS_U00434_11_0,U00434,SESS_U00434_11_0,2026-06-12 20:20:32,OU00434_11_SESS_U00434_11_0,P0002,333.49,SU00434_11_SESS_U00434_11_0
PU00442_11_SESS_U00442_11_0,U00442,SESS_U00442_11_0,2026-06-12 08:07:00,OU00442_11_SESS_U00442_11_0,P0089,267.86,SU00442_11_SESS_U00442_11_0
PU00449_11_SESS_U00449_11_0,U00449,SESS_U00449_11_0,2026-06-12 20:27:43,OU00449_11_SESS_U00449_11_0,P0280,177.12,SU00449_11_SESS_U00449_11_0
PU00469_11_SESS_U00469_11_0,U00469,SESS_U00469_11_0,2026-06-12 19:47:58,OU00469_11_SESS_U00469_11_0,P0566,93.41,SU00469_11_SESS_U00469_11_0
PU00499_11_SESS_U00499_11_0,U00499,SESS_U00499_11_0,2026-06-12 13:49:52,OU00499_11_SESS_U00499_11_0,P0566,93.41,SU00499_11_SESS_U00499_11_0
PU00532_11_SESS_U00532_11_0,U00532,SESS_U00532_11_0,2026-06-12 15:51:42,OU00532_11_SESS_U00532_11_0,P0245,20.18,SU00532_11_SESS_U00532_11_0
PU00538_11_SESS_U00538_11_0,U00538,SESS_U00538_11_0,2026-06-12 23:01:49,OU00538_11_SESS_U00538_11_0,P0041,35.63,SU00538_11_SESS_U00538_11_0
PU00547_11_SESS_U00547_11_0,U00547,SESS_U00547_11_0,2026-06-12 12:19:27,OU00547_11_SESS_U00547_11_0,P0369,55.35,SU00547_11_SESS_U00547_11_0
PU00555_11_SESS_U00555_11_0,U00555,SESS_U00555_11_0,2026-06-12 20:02:25,OU00555_11_SESS_U00555_11_0,P0452,53.79,SU00555_11_SESS_U00555_11_0
PU00562_11_SESS_U00562_11_0,U00562,SESS_U00562_11_0,2026-06-12 21:26:15,OU00562_11_SESS_U00562_11_0,P0254,74.12,SU00562_11_SESS_U00562_11_0
PU00563_11_SESS_U00563_11_0,U00563,SESS_U00563_11_0,2026-06-12 16:16:23,OU00563_11_SESS_U00563_11_0,P0427,93.44,SU00563_11_SESS_U00563_11_0
PU00569_11_SESS_U00569_11_0,U00569,SESS_U00569_11_0,2026-06-12 19:52:38,OU00569_11_SESS_U00569_11_0,P0487,32.04,SU00569_11_SESS_U00569_11_0
PU00597_11_SESS_U00597_11_0,U00597,SESS_U00597_11_0,2026-06-12 11:17:37,OU00597_11_SESS_U00597_11_0,P0055,57.03,SU00597_11_SESS_U00597_11_0
PU00600_11_SESS_U00600_11_0,U00600,SESS_U00600_11_0,2026-06-12 14:28:32,OU00600_11_SESS_U00600_11_0,P0167,34.3,SU00600_11_SESS_U00600_11_0
PU00602_11_SESS_U00602_11_0,U00602,SESS_U00602_11_0,2026-06-12 08:33:04,OU00602_11_SESS_U00602_11_0,P0119,314.01,SU00602_11_SESS_U00602_11_0
PU00614_11_SESS_U00614_11_0,U00614,SESS_U00614_11_0,2026-06-12 11:19:35,OU00614_11_SESS_U00614_11_0,P0078,39.8,SU00614_11_SESS_U00614_11_0
PU00618_11_SESS_U00618_11_1,U00618,SESS_U00618_11_1,2026-06-12 17:44:39,OU00618_11_SESS_U00618_11_1,P0381,43.32,SU00618_11_SESS_U00618_11_1
PU00649_11_SESS_U00649_11_0,U00649,SESS_U00649_11_0,2026-06-12 10:26:35,OU00649_11_SESS_U00649_11_0,P0038,25.48,SU00649_11_SESS_U00649_11_0
PU00655_11_SESS_U00655_11_0,U00655,SESS_U00655_11_0,2026-06-12 19:21:44,OU00655_11_SESS_U00655_11_0,P0060,75.43,SU00655_11_SESS_U00655_11_0
PU00684_11_SESS_U00684_11_0,U00684,SESS_U00684_11_0,2026-06-12 13:54:33,OU00684_11_SESS_U00684_11_0,P0006,59.46,SU00684_11_SESS_U00684_11_0
PU00691_11_SESS_U00691_11_0,U00691,SESS_U00691_11_0,2026-06-12 15:38:51,OU00691_11_SESS_U00691_11_0,P0014,57.91,SU00691_11_SESS_U00691_11_0
PU00699_11_SESS_U00699_11_0,U00699,SESS_U00699_11_0,2026-06-12 07:52:53,OU00699_11_SESS_U00699_11_0,P0114,245.31,SU00699_11_SESS_U00699_11_0
PU00705_11_SESS_U00705_11_0,U00705,SESS_U00705_11_0,2026-06-12 18:51:49,OU00705_11_SESS_U00705_11_0,P0427,93.44,SU00705_11_SESS_U00705_11_0
PU00720_11_SESS_U00720_11_1,U00720,SESS_U00720_11_1,2026-06-12 16:51:42,OU00720_11_SESS_U00720_11_1,P0080,17.5,SU00720_11_SESS_U00720_11_1
PU00722_11_SESS_U00722_11_0,U00722,SESS_U00722_11_0,2026-06-12 14:08:42,OU00722_11_SESS_U00722_11_0,P0030,11.81,SU00722_11_SESS_U00722_11_0
PU00747_11_SESS_U00747_11_0,U00747,SESS_U00747_11_0,2026-06-12 13:52:32,OU00747_11_SESS_U00747_11_0,P0025,74.94,SU00747_11_SESS_U00747_11_0
PU00777_11_SESS_U00777_11_0,U00777,SESS_U00777_11_0,2026-06-12 16:52:54,OU00777_11_SESS_U00777_11_0,P0024,38.04,SU00777_11_SESS_U00777_11_0
PU00782_11_SESS_U00782_11_0,U00782,SESS_U00782_11_0,2026-06-12 16:44:48,OU00782_11_SESS_U00782_11_0,P0011,21.9,SU00782_11_SESS_U00782_11_0
PU00782_11_SESS_U00782_11_0,U00782,SESS_U00782_11_0,2026-06-12 21:23:47,OU00782_11_SESS_U00782_11_0,P0112,49.99,SU00782_11_SESS_U00782_11_0
PU00782_11_SESS_U00782_11_0,U00782,SESS_U00782_11_0,2026-06-12 13:57:54,OU00782_11_SESS_U00782_11_0,P0112,49.99,SU00782_11_SESS_U00782_11_0
PU00016_12_SESS_U00016_12_1,U00016,SESS_U00016_12_1,2026-06-13 22:28:26,OU00016_12_SESS_U00016_12_1,P0127,124.89,SU00016_12_SESS_U00016_12_1
PU00021_12_SESS_U00021_12_0,U00021,SESS_U00021_12_0,2026-06-13 08:21:33,OU00021_12_SESS_U00021_12_0,P0012,175.34,SU00021_12_SESS_U00021_12_0
PU00041_12_SESS_U00041_12_1,U00041,SESS_U00041_12_1,2026-06-13 18:40:28,OU00041_12_SESS_U00041_12_1,P0280,177.12,SU00041_12_SESS_U00041_12_1
PU00098_12_SESS_U00098_12_1,U00098,SESS_U00098_12_1,2026-06-13 10:27:33,OU00098_12_SESS_U00098_12_1,P0245,20.18,SU00098_12_SESS_U00098_12_1
PU00102_12_SESS_U00102_12_0,U00102,SESS_U00102_12_0,2026-06-13 15:43:56,OU00102_12_SESS_U00102_12_0,P0157,104.75,SU00102_12_SESS_U00102_12_0
PU00121_12_SESS_U00121_12_0,U00121,SESS_U00121_12_0,2026-06-13 23:08:33,OU00121_12_SESS_U00121_12_0,P0566,93.41,SU00121_12_SESS_U00121_12_0
PU00122_12_SESS_U00122_12_0,U00122,SESS_U00122_12_0,2026-06-13 07:53:40,OU00122_12_SESS_U00122_12_0,P0038,25.48,SU00122_12_SESS_U00122_12_0
PU00152_12_SESS_U00152_12_0,U00152,SESS_U00152_12_0,2026-06-13 16:03:53,OU00152_12_SESS_U00152_12_0,P0002,333.49,SU00152_12_SESS_U00152_12_0
PU00186_12_SESS_U00186_12_0,U00186,SESS_U00186_12_0,2026-06-13 17:34:39,OU00186_12_SESS_U00186_12_0,P0146,17.09,SU00186_12_SESS_U00186_12_0
PU00227_12_SESS_U00227_12_0,U00227,SESS_U00227_12_0,2026-06-13 09:47:40,OU00227_12_SESS_U00227_12_0,P0002,333.49,SU00227_12_SESS_U00227_12_0
PU00236_12_SESS_U00236_12_1,U00236,SESS_U00236_12_1,2026-06-13 08:46:32,OU00236_12_SESS_U00236_12_1,P0027,81.89,SU00236_12_SESS_U00236_12_1
PU00297_12_SESS_U00297_12_0,U00297,SESS_U00297_12_0,2026-06-13 10:35:33,OU00297_12_SESS_U00297_12_0,P0031,218.53,SU00297_12_SESS_U00297_12_0
PU00313_12_SESS_U00313_12_0,U00313,SESS_U00313_12_0,2026-06-13 10:33:50,OU00313_12_SESS_U00313_12_0,P0146,17.09,SU00313_12_SESS_U00313_12_0
PU00330_12_SESS_U00330_12_0,U00330,SESS_U00330_12_0,2026-06-13 08:47:15,OU00330_12_SESS_U00330_12_0,P0084,13.21,SU00330_12_SESS_U00330_12_0
PU00332_12_SESS_U00332_12_0,U00332,SESS_U00332_12_0,2026-06-13 19:45:31,OU00332_12_SESS_U00332_12_0,P0285,208.72,SU00332_12_SESS_U00332_12_0
PU00367_12_SESS_U00367_12_0,U00367,SESS_U00367_12_0,2026-06-13 21:17:43,OU00367_12_SESS_U00367_12_0,P0234,155.37,SU00367_12_SESS_U00367_12_0
PU00371_12_SESS_U00371_12_0,U00371,SESS_U00371_12_0,2026-06-13 22:36:36,OU00371_12_SESS_U00371_12_0,P0254,74.12,SU00371_12_SESS_U00371_12_0
PU00378_12_SESS_U00378_12_0,U00378,SESS_U00378_12_0,2026-06-13 16:38:20,OU00378_12_SESS_U00378_12_0,P0018,106.34,SU00378_12_SESS_U00378_12_0
PU00388_12_SESS_U00388_12_0,U00388,SESS_U00388_12_0,2026-06-13 13:45:46,OU00388_12_SESS_U00388_12_0,P0044,274.16,SU00388_12_SESS_U00388_12_0
PU00454_12_SESS_U00454_12_0,U00454,SESS_U00454_12_0,2026-06-13 11:55:42,OU00454_12_SESS_U00454_12_0,P0122,198.18,SU00454_12_SESS_U00454_12_0
PU00490_12_SESS_U00490_12_0,U00490,SESS_U00490_12_0,2026-06-13 15:44:36,OU00490_12_SESS_U00490_12_0,P0014,57.91,SU00490_12_SESS_U00490_12_0
PU00563_12_SESS_U00563_12_0,U00563,SESS_U00563_12_0,2026-06-13 20:33:40,OU00563_12_SESS_U00563_12_0,P0016,23.04,SU00563_12_SESS_U00563_12_0
PU00578_12_SESS_U00578_12_0,U00578,SESS_U00578_12_0,2026-06-13 19:48:18,OU00578_12_SESS_U00578_12_0,P0029,183.84,SU00578_12_SESS_U00578_12_0
PU00591_12_SESS_U00591_12_0,U00591,SESS_U00591_12_0,2026-06-13 19:21:52,OU00591_12_SESS_U00591_12_0,P0072,81.57,SU00591_12_SESS_U00591_12_0
